Moon x	Moon y	Apollo x	Apollo y	t	vmag	radM
336721294.361310	204639930.098055	339440046.477755	195488272.173580	191500.000000	1264.808638	9546407.089245
336673645.218386	204727060.925550	339542520.763714	195562535.970417	191600.000000	1266.289496	9602502.044447
336625974.140593	204814178.414723	339644813.771153	195637294.369281	191700.000000	1267.697479	9660089.211045
336578281.131794	204901282.560361	339746920.179753	195712539.028389	191800.000000	1269.034187	9719138.897054
336530566.195855	204988373.357249	339848834.976166	195788261.546383	191900.000000	1270.301256	9779621.422451
336482829.336644	205075450.800176	339950553.449132	195864453.478286	192000.000000	1271.500354	9841507.166173
336435070.558027	205162514.883931	340052071.183950	195941106.350705	192100.000000	1272.633170	9904766.610287
336387289.863874	205249565.603306	340153384.056369	196018211.676249	192200.000000	1273.701413	9969370.381343
336339487.258055	205336602.953091	340254488.225964	196095760.967158	192300.000000	1274.706801	10035289.288918
336291662.744440	205423626.928079	340355380.129081	196173745.748145	192400.000000	1275.651063	10102494.361366
336243816.326903	205510637.523065	340456056.471390	196252157.568426	192500.000000	1276.535926	10170956.878827
336195948.009315	205597634.732843	340556514.220131	196330988.012980	192600.000000	1277.363115	10240648.403558
336148057.795552	205684618.552210	340656750.596094	196410228.713016	192700.000000	1278.134348	10311540.807634
336100145.689488	205771588.975964	340756763.065399	196489871.355680	192800.000000	1278.851332	10383606.298121
336052211.695000	205858545.998903	340856549.331117	196569907.693011	192900.000000	1279.515760	10456817.439788
336004255.815965	205945489.615827	340956107.324783	196650329.550172	193000.000000	1280.129307	10531147.175468
335956278.056261	206032419.821536	341055435.197854	196731128.832972	193100.000000	1280.693626	10606568.844155
335908278.419769	206119336.610835	341154531.313133	196812297.534709	193200.000000	1281.210348	10683056.196950
335860256.910368	206206239.978525	341253394.236214	196893827.742355	193300.000000	1281.681078	10760583.410951
335812213.531941	206293129.919411	341352022.726966	196975711.642119	193400.000000	1282.107393	10839125.101211
335764148.288369	206380006.428299	341450415.731102	197057941.524407	193500.000000	1282.490842	10918656.330857
335716061.183537	206466869.499996	341548572.371837	197140509.788212	193600.000000	1282.832943	10999152.619483
335667952.221329	206553719.129310	341646491.941690	197223408.944966	193700.000000	1283.135179	11080589.949936
335619821.405632	206640555.311050	341744173.894414	197306631.621883	193800.000000	1283.399003	11162944.773576
335571668.740331	206727378.040026	341841617.837101	197390170.564811	193900.000000	1283.625832	11246194.014149
335523494.229316	206814187.311051	341938823.522462	197474018.640643	194000.000000	1283.817050	11330315.070332
335475297.876475	206900983.118936	342035790.841306	197558168.839300	194100.000000	1283.974005	11415285.817088
335427079.685698	206987765.458497	342132519.815208	197642614.275309	194200.000000	1284.098008	11501084.605901
335378839.660876	207074534.324547	342229010.589404	197727348.189030	194300.000000	1284.190336	11587690.263982
335330577.805901	207161289.711904	342325263.425894	197812363.947520	194400.000000	1284.252228	11675082.092551
335282294.124668	207248031.615384	342421278.696775	197897655.045098	194500.000000	1284.284891	11763239.864259
335233988.621069	207334760.029807	342517056.877792	197983215.103602	194600.000000	1284.289491	11852143.819837
335185661.298999	207421474.949992	342612598.542126	198069037.872388	194700.000000	1284.267163	11941774.664050
335137312.162357	207508176.370759	342707904.354410	198155117.228072	194800.000000	1284.219005	12032113.561020
335088941.215039	207594864.286933	342802975.064971	198241447.174056	194900.000000	1284.146080	12123142.128982
335040548.460943	207681538.693334	342897811.504303	198328021.839838	195000.000000	1284.049417	12214842.434556
334992133.903970	207768199.584789	342992414.577761	198414835.480144	195100.000000	1283.930011	12307196.986561
334943697.548018	207854846.956122	343086785.260489	198501882.473886	195200.000000	1283.788825	12400188.729454
334895239.396991	207941480.802161	343180924.592553	198589157.322967	195300.000000	1283.626788	12493801.036435
334846759.454791	208028101.117734	343274833.674299	198676654.650959	195400.000000	1283.444799	12588017.702252
334798257.725321	208114707.897669	343368513.661919	198764369.201647	195500.000000	1283.243723	12682822.935782
334749734.212486	208201301.136797	343461965.763220	198852295.837479	195600.000000	1283.024397	12778201.352391
334701188.920193	208287880.829950	343555191.233595	198940429.537910	195700.000000	1282.787627	12874137.966140
334652621.852348	208374446.971960	343648191.372192	199028765.397678	195800.000000	1282.534190	12970618.181853
334604033.012859	208460999.557662	343740967.518260	199117298.624995	195900.000000	1282.264836	13067627.787092
334555422.405634	208547538.581890	343833521.047694	199206024.539687	196000.000000	1281.980286	13165152.944057
334506790.034584	208634064.039480	343925853.369739	199294938.571283	196100.000000	1281.681235	13263180.181440
334458135.903621	208720575.925270	344017965.923882	199384036.257057	196200.000000	1281.368352	13361696.386266
334409460.016655	208807074.234099	344109860.176889	199473313.240045	196300.000000	1281.042281	13460688.795726
334360762.377601	208893558.960806	344201537.620018	199562765.267027	196400.000000	1280.703642	13560144.989041
334312042.990373	208980030.100233	344292999.766374	199652388.186496	196500.000000	1280.353030	13660052.879356
334263301.858885	209066487.647220	344384248.148407	199742177.946613	196600.000000	1279.991018	13760400.705695
334214538.987054	209152931.596613	344475284.315557	199832130.593157	196700.000000	1279.618158	13861177.024977
334165754.378797	209239361.943254	344566109.832031	199922242.267464	196800.000000	1279.234977	13962370.704124
334116948.038034	209325778.681990	344656726.274705	200012509.204385	196900.000000	1278.841986	14063970.912250
334068119.968682	209412181.807667	344747135.231149	200102927.730235	197000.000000	1278.439673	14165967.112959
334019270.174663	209498571.315134	344837338.297773	200193494.260762	197100.000000	1278.028507	14268349.056754
333970398.659898	209584947.199240	344927337.078081	200284205.299130	197200.000000	1277.608940	14371106.773556
333921505.428310	209671309.454835	345017133.181027	200375057.433919	197300.000000	1277.181403	14474230.565358
333872590.483822	209757658.076770	345106728.219487	200466047.337140	197400.000000	1276.746312	14577710.998998
333823653.830359	209843993.059898	345196123.808808	200557171.762282	197500.000000	1276.304066	14681538.899076
333774695.471847	209930314.399074	345285321.565464	200648427.542376	197600.000000	1275.855048	14785705.340998
333725715.412212	210016622.089152	345374323.105792	200739811.588090	197700.000000	1275.399624	14890201.644171
333676713.655383	210102916.124988	345463130.044814	200831320.885852	197800.000000	1274.938148	14995019.365329
333627690.205287	210189196.501439	345551743.995133	200922952.495997	197900.000000	1274.470955	15100150.292018
333578645.065855	210275463.213365	345640166.565911	201014703.550956	198000.000000	1273.998372	15205586.436209
333529578.241017	210361716.255625	345728399.361911	201106571.253465	198100.000000	1273.520707	15311320.028073
333480489.734707	210447955.623081	345816443.982609	201198552.874817	198200.000000	1273.038259	15417343.509890
333431379.550855	210534181.310593	345904302.021369	201290645.753136	198300.000000	1272.551313	15523649.530113
333382247.693398	210620393.313025	345991975.064679	201382847.291697	198400.000000	1272.060143	15630230.937570
333333094.166269	210706591.625243	346079464.691444	201475154.957271	198500.000000	1271.565011	15737080.775815
333283918.973405	210792776.242111	346166772.472329	201567566.278510	198600.000000	1271.066168	15844192.277620
333234722.118742	210878947.158496	346253899.969161	201660078.844360	198700.000000	1270.563854	15951558.859609
333185503.606220	210965104.369267	346340848.734365	201752690.302520	198800.000000	1270.058301	16059174.117030
333136263.439776	211051247.869292	346427620.310465	201845398.357920	198900.000000	1269.549728	16167031.818672
333087001.623352	211137377.653442	346514216.229606	201938200.771251	199000.000000	1269.038348	16275125.901907
333037718.160889	211223493.716588	346600638.013136	202031095.357511	199100.000000	1268.524363	16383450.467875
332988413.056329	211309596.053603	346686887.171210	202124079.984603	199200.000000	1268.007967	16491999.776798
332939086.313615	211395684.659361	346772965.202443	202217152.571952	199300.000000	1267.489345	16600768.243422
332889737.936692	211481759.528738	346858873.593584	202310311.089163	199400.000000	1266.968674	16709750.432584
332840367.929504	211567820.656608	346944613.819235	202403553.554712	199500.000000	1266.446126	16818941.054910
332790976.296000	211653868.037850	347030187.341586	202496878.034665	199600.000000	1265.921862	16928334.962625
332741563.040125	211739901.667343	347115595.610190	202590282.641435	199700.000000	1265.396038	17037927.145489
332692128.165829	211825921.539965	347200840.061758	202683765.532565	199800.000000	1264.868803	17147712.726848
332642671.677061	211911927.650598	347285922.119979	202777324.909546	199900.000000	1264.340299	17257686.959798
332593193.577772	211997919.994125	347370843.195364	202870959.016663	200000.000000	1263.810663	17367845.223455
332543693.871913	212083898.565428	347455604.685114	202964666.139872	200100.000000	1263.280025	17478183.019342
332494172.563437	212169863.359392	347540207.973005	203058444.605706	200200.000000	1262.748508	17588695.967878
332444629.656298	212255814.370903	347624654.429291	203152292.780212	200300.000000	1262.216233	17699379.804963
332395065.154450	212341751.594847	347708945.410631	203246209.067914	200400.000000	1261.683312	17810230.378675
332345479.061849	212427675.026112	347793082.260027	203340191.910798	200500.000000	1261.149854	17921243.646056
332295871.382453	212513584.659588	347877066.306778	203434239.787339	200600.000000	1260.615964	18032415.669995
332246242.120218	212599480.490166	347960898.866453	203528351.211539	200700.000000	1260.081740	18143742.616203
332196591.279103	212685362.512736	348044581.240873	203622524.731998	200800.000000	1259.547276	18255220.750283
332146918.863069	212771230.722191	348128114.718105	203716758.931010	200900.000000	1259.012664	18366846.434876
332097224.876077	212857085.113426	348211500.572473	203811052.423683	201000.000000	1258.477989	18478616.126906
332047509.322087	212942925.681336	348294740.064577	203905403.857080	201100.000000	1257.943334	18590526.374894
331997772.205064	213028752.420815	348377834.441319	203999811.909391	201200.000000	1257.408777	18702573.816363
331948013.528971	213114565.326764	348460784.935945	204094275.289118	201300.000000	1256.874393	18814755.175314
331898233.297773	213200364.394079	348543592.768090	204188792.734290	201400.000000	1256.340254	18927067.259778
331848431.515436	213286149.617660	348626259.143833	204283363.011695	201500.000000	1255.806427	19039506.959448
331798608.185928	213371920.992410	348708785.255762	204377984.916136	201600.000000	1255.272977	19152071.243373
331748763.313216	213457678.513229	348791172.283041	204472657.269708	201700.000000	1254.739967	19264757.157727
331698896.901269	213543422.175022	348873421.391489	204567378.921088	201800.000000	1254.207455	19377561.823642
331649008.954058	213629151.972693	348955533.733659	204662148.744857	201900.000000	1253.675497	19490482.435110
331599099.475554	213714867.901147	349037510.448929	204756965.640830	202000.000000	1253.144146	19603516.256944
331549168.469729	213800569.955292	349119352.663590	204851828.533406	202100.000000	1252.613453	19716660.622801
331499215.940557	213886258.130035	349201061.490944	204946736.370946	202200.000000	1252.083466	19829912.933266
331449241.892011	213971932.420286	349282638.031408	205041688.125150	202300.000000	1251.554232	19943270.653990
331399246.328066	214057592.820956	349364083.372614	205136682.790473	202400.000000	1251.025794	20056731.313891
